Date,Sector,Industry,CapGain
2023-12-11,Utilities,Utilities - Regulated Electric,52992908.99999988
2023-12-11,Utilities,Utilities - Regulated Gas,1386594.9999999923
2023-12-11,Utilities,Utilities - Regulated Water,584691.000000005
2023-12-11,Utilities,Utilities - Renewable,13567785.000000026
2023-12-11,bond,bond etf,842831379.5899981
2023-12-12,Basic Materials,Agricultural Inputs,-12405510.99999998
2023-12-12,Basic Materials,Aluminum,-4018529.9999999935
2023-12-12,Basic Materials,Building Materials,2548809.999999963
2023-12-12,Basic Materials,Chemicals,-3263142.000000018
2023-12-12,Basic Materials,Coking Coal,-4104287.999999998
2023-12-12,Basic Materials,Copper,-3795943.0000000168
2023-12-12,Basic Materials,Gold,-45434283.99999997
2023-12-12,Basic Materials,Independent Oil & Gas,116192.0000000001
2023-12-12,Basic Materials,Lumber & Wood Production,-260406.9999999976
2023-12-12,Basic Materials,Other Industrial Metals & Mining,-6865501.000000015
2023-12-12,Basic Materials,Other Precious Metals & Mining,-2523332.0000000037
2023-12-12,Basic Materials,Paper & Paper Products,-614190.0000000005
2023-12-12,Basic Materials,Silver,-1955309.9999999984
2023-12-12,Basic Materials,Specialty Chemicals,8307364.000000229
2023-12-12,Basic Materials,Steel,-3936119.0
2023-12-12,Communication Services,Advertising Agencies,-5724468.00000001
2023-12-12,Communication Services,Broadcasting,-6614469.999999983
2023-12-12,Communication Services,Electronic Gaming & Multimedia,17329921.999999993
2023-12-12,Communication Services,Internet Content & Information,246566680.9999996
2023-12-12,Communication Services,Publishing,205235.56000000276
2023-12-12,Communication Services,Telecom Services,-27020803.99999995
2023-12-12,Communication Services,bond etf,-47737151.75000016
2023-12-12,Consumer Cyclical,Apparel Manufacturing,-4363598.800000014
2023-12-12,Consumer Cyclical,Apparel Retail,1334068.9999999336
2023-12-12,Consumer Cyclical,Auto & Truck Dealerships,-17911056.999999993
2023-12-12,Consumer Cyclical,Auto Manufacturers,-206759001.00000188
2023-12-12,Consumer Cyclical,Auto Parts,3744392.999999978
2023-12-12,Consumer Cyclical,Department Stores,-41619336.99999997
2023-12-12,Consumer Cyclical,Footwear & Accessories,936676.9999999512
2023-12-12,Consumer Cyclical,"Furnishings, Fixtures & Appliances",-1264885.0000000068
2023-12-12,Consumer Cyclical,Gambling,-175754.99999999267
2023-12-12,Consumer Cyclical,Home Improvement Retail,10748055.999999909
2023-12-12,Consumer Cyclical,Internet Retail,105541142.99999931
2023-12-12,Consumer Cyclical,Leisure,2972847.9999999776
2023-12-12,Consumer Cyclical,Lodging,-552594.9999999935
2023-12-12,Consumer Cyclical,Luxury Goods,-233156.00000000192
2023-12-12,Consumer Cyclical,Packaging & Containers,-9159605.000000011
2023-12-12,Consumer Cyclical,Personal Services,-69942.00000000221
2023-12-12,Consumer Cyclical,Recreational Vehicles,-5949933.999999991
2023-12-12,Consumer Cyclical,Residential Construction,-2247963.0
2023-12-12,Consumer Cyclical,Resorts & Casinos,-4701472.999999993
2023-12-12,Consumer Cyclical,Restaurants,106521267.00000006
2023-12-12,Consumer Cyclical,Specialty Retail,-1754956.0000000326
2023-12-12,Consumer Cyclical,Textile Manufacturing,108400.99999999862
2023-12-12,Consumer Cyclical,Travel Services,29634078.00000005
2023-12-12,Consumer Defensive,Beverages - Brewers,468911.0000000027
2023-12-12,Consumer Defensive,Beverages - Non-Alcoholic,-1013849.000000022
2023-12-12,Consumer Defensive,Beverages - Wineries & Distilleries,-100121.99999998847
2023-12-12,Consumer Defensive,Confectioners,-3325584.0000000354
2023-12-12,Consumer Defensive,Discount Stores,-1977399.000000008
2023-12-12,Consumer Defensive,Education & Training Services,14850143.000000007
2023-12-12,Consumer Defensive,Farm Products,-6888335.000000006
2023-12-12,Consumer Defensive,Food Distribution,-1037352.000000009
2023-12-12,Consumer Defensive,Grocery Stores,-4594818.00000001
2023-12-12,Consumer Defensive,Household & Personal Products,13947293.999999909
2023-12-12,Consumer Defensive,Packaged Foods,17792972.999999948
2023-12-12,Consumer Defensive,Tobacco,1329439.9999999858
2023-12-12,Energy,Oil & Gas Drilling,-556564.9999999846
2023-12-12,Energy,Oil & Gas E&P,-57912827.0
2023-12-12,Energy,Oil & Gas Equipment & Services,5762665.999999903
2023-12-12,Energy,Oil & Gas Integrated,-27193311.42000018
2023-12-12,Energy,Oil & Gas Midstream,-13997473.0000001
2023-12-12,Energy,Oil & Gas Refining & Marketing,-10750027.999999976
2023-12-12,Energy,Thermal Coal,-4291186.000000011
2023-12-12,Energy,Uranium,4079023.0000000014
2023-12-12,Financial Services,Asset Management,18682908.99999996
2023-12-12,Financial Services,Banks - Diversified,21655391.00000025
2023-12-12,Financial Services,Banks - Regional,-20049901.999999944
2023-12-12,Financial Services,Capital Markets,11232424.999999903
2023-12-12,Financial Services,Credit Services,27736301.719999976
2023-12-12,Financial Services,Financial Conglomerates,-2876181.0000000075
2023-12-12,Financial Services,Financial Data & Stock Exchanges,10709614.000000138
2023-12-12,Financial Services,Insurance - Diversified,11891217.00000003
2023-12-12,Financial Services,Insurance - Life,8819647.999999996
2023-12-12,Financial Services,Insurance - Property & Casualty,14013446.999999952
2023-12-12,Financial Services,Insurance - Reinsurance,1491449.9999999958
2023-12-12,Financial Services,Insurance - Specialty,-360903.0000000041
2023-12-12,Financial Services,Insurance Brokers,10609184.999999983
2023-12-12,Financial Services,Mortgage Finance,1016413.9999999992
2023-12-12,Financial Services,Shell Companies,31043.490000000493
2023-12-12,Healthcare,Biotechnology,164832289.04000002
2023-12-12,Healthcare,Diagnostics & Research,8827902.999999996
2023-12-12,Healthcare,Drug Manufacturers - General,3806830.999999831
2023-12-12,Healthcare,Drug Manufacturers - Specialty & Generic,14772000.999999976
2023-12-12,Healthcare,Health Information Services,4226417.99999997
2023-12-12,Healthcare,Healthcare Plans,-1573759.999999939
2023-12-12,Healthcare,Medical Care Facilities,6686888.0
2023-12-12,Healthcare,Medical Devices,39002326.539999984
2023-12-12,Healthcare,Medical Distribution,1342605.999999988
2023-12-12,Healthcare,Medical Instruments & Supplies,18811521.99999999
2023-12-12,Healthcare,Pharmaceutical Retailers,-1445190.0000000056
2023-12-12,Industrials,Aerospace & Defense,8253738.000000094
2023-12-12,Industrials,Airlines,37349936.99999995
2023-12-12,Industrials,Airports & Air Services,-1190340.999999999
2023-12-12,Industrials,Building Products & Equipment,-12108754.000000011
2023-12-12,Industrials,Business Equipment & Supplies,-269471.9999999998
2023-12-12,Industrials,Conglomerates,-6033543.000000032
2023-12-12,Industrials,Consulting Services,4472484.999999989
2023-12-12,Industrials,Electrical Equipment & Parts,11912194.639999969
2023-12-12,Industrials,Engineering & Construction,5169572.999999995
2023-12-12,Industrials,Farm & Heavy Construction Machinery,272639.9999999994
2023-12-12,Industrials,Industrial Distribution,2931671.9999999763
2023-12-12,Industrials,Infrastructure Operations,180244.99999999927
2023-12-12,Industrials,Integrated Freight & Logistics,-4309970.000000011
2023-12-12,Industrials,Marine Shipping,4210908.000000009
2023-12-12,Industrials,Metal Fabrication,-587648.999999997
2023-12-12,Industrials,Pollution & Treatment Controls,1687151.999999994
2023-12-12,Industrials,Railroads,748068.999999956
2023-12-12,Industrials,Rental & Leasing Services,-3227827.9999999986
2023-12-12,Industrials,Security & Protection Services,643220.000000003
2023-12-12,Industrials,Specialty Business Services,4055089.999999979
2023-12-12,Industrials,Specialty Industrial Machinery,13237692.000000069
2023-12-12,Industrials,Staffing & Employment Services,4773574.000000013
2023-12-12,Industrials,Tools & Accessories,-1530548.999999986
2023-12-12,Industrials,Trucking,7396230.000000005
2023-12-12,Industrials,Waste Management,10249926.000000007
2023-12-12,Real Estate,REIT - Diversified,-1147518.999999985
2023-12-12,Real Estate,REIT - Healthcare Facilities,-4238560.000000018
2023-12-12,Real Estate,REIT - Hotel & Motel,3833212.00000001
2023-12-12,Real Estate,REIT - Industrial,4720718.999999981
2023-12-12,Real Estate,REIT - Mortgage,3805683.999999986
2023-12-12,Real Estate,REIT - Office,-11137652.000000004
2023-12-12,Real Estate,REIT - Residential,5048092.000000009
2023-12-12,Real Estate,REIT - Retail,-2893274.3199999807
2023-12-12,Real Estate,REIT - Specialty,-2840615.999999988
2023-12-12,Real Estate,Real Estate - Development,-1131753.0000000002
2023-12-12,Real Estate,Real Estate - Diversified,39404.00000000134
2023-12-12,Real Estate,Real Estate Services,-3544597.0000000075
2023-12-12,Technology,Communication Equipment,-5461117.000000018
2023-12-12,Technology,Computer Hardware,16857204.000000052
2023-12-12,Technology,Consumer Electronics,85884606.99999976
2023-12-12,Technology,Electronic Components,-608069.0000000158
2023-12-12,Technology,Electronics & Computer Distribution,-477136.0000000079
2023-12-12,Technology,Information Technology Services,15391607.000000125
2023-12-12,Technology,Scientific & Technical Instruments,5514803.99999999
2023-12-12,Technology,Semiconductor Equipment & Materials,19215457.99999999
2023-12-12,Technology,Semiconductors,1609018550.000002
2023-12-12,Technology,Software - Application,134260013.71999982
2023-12-12,Technology,Software - Infrastructure,84314639.14999892
2023-12-12,Technology,Solar,-56791327.0
2023-12-12,Utilities,Utilities - Diversified,-3038944.000000019
2023-12-12,Utilities,Utilities - Independent Power Producers,6142698.000000003
2023-12-12,Utilities,Utilities - Regulated Electric,-29405142.99999986
2023-12-12,Utilities,Utilities - Regulated Gas,-1820486.9999999965
2023-12-12,Utilities,Utilities - Regulated Water,-163672.99999998364
2023-12-12,Utilities,Utilities - Renewable,-7453500.0000000065
2023-12-12,bond,bond etf,540223938.3500026
2023-12-13,Basic Materials,Agricultural Inputs,30134074.00000003
2023-12-13,Basic Materials,Aluminum,16679817.999999994
2023-12-13,Basic Materials,Building Materials,14898575.00000002
2023-12-13,Basic Materials,Chemicals,16893829.00000002
2023-12-13,Basic Materials,Coking Coal,2195198.9999999884
2023-12-13,Basic Materials,Copper,29901860.99999992
2023-12-13,Basic Materials,Gold,152471137.0
2023-12-13,Basic Materials,Independent Oil & Gas,145221.99999999916
2023-12-13,Basic Materials,Lumber & Wood Production,4246687.999999998
2023-12-13,Basic Materials,Other Industrial Metals & Mining,24848843.000000004
2023-12-13,Basic Materials,Other Precious Metals & Mining,6477584.999999997
2023-12-13,Basic Materials,Paper & Paper Products,357511.9999999991
2023-12-13,Basic Materials,Silver,5865979.999999997
2023-12-13,Basic Materials,Specialty Chemicals,154748116.99999985
2023-12-13,Basic Materials,Steel,80531397.0000001
2023-12-13,Communication Services,Advertising Agencies,4431752.000000007
2023-12-13,Communication Services,Broadcasting,6585943.000000007
2023-12-13,Communication Services,Electronic Gaming & Multimedia,15939193.000000134
2023-12-13,Communication Services,Internet Content & Information,73140225.00000024
2023-12-13,Communication Services,Publishing,2478742.4999999944
2023-12-13,Communication Services,Telecom Services,56086423.00000038
2023-12-13,Communication Services,bond etf,180848507.08000004
2023-12-13,Consumer Cyclical,Apparel Manufacturing,27477502.569999997
2023-12-13,Consumer Cyclical,Apparel Retail,32832914.00000002
2023-12-13,Consumer Cyclical,Auto & Truck Dealerships,118200817.99999996
2023-12-13,Consumer Cyclical,Auto Manufacturers,889988050.9999993
2023-12-13,Consumer Cyclical,Auto Parts,27174181.999999985
2023-12-13,Consumer Cyclical,Department Stores,28133271.000000022
2023-12-13,Consumer Cyclical,Footwear & Accessories,32160373.00000005
2023-12-13,Consumer Cyclical,"Furnishings, Fixtures & Appliances",24714657.99999998
2023-12-13,Consumer Cyclical,Gambling,13631119.999999966
2023-12-13,Consumer Cyclical,Home Improvement Retail,96840072.99999993
2023-12-13,Consumer Cyclical,Internet Retail,101057318.0
2023-12-13,Consumer Cyclical,Leisure,31534477.000000004
2023-12-13,Consumer Cyclical,Lodging,4634218.000000019
2023-12-13,Consumer Cyclical,Luxury Goods,5331988.999999988
2023-12-13,Consumer Cyclical,Packaging & Containers,45200617.0
2023-12-13,Consumer Cyclical,Personal Services,2336290.999999998
2023-12-13,Consumer Cyclical,Recreational Vehicles,13876250.000000002
2023-12-13,Consumer Cyclical,Residential Construction,64668317.99999996
2023-12-13,Consumer Cyclical,Resorts & Casinos,49550594.000000015
2023-12-13,Consumer Cyclical,Restaurants,71827107.00000001
2023-12-13,Consumer Cyclical,Specialty Retail,130473062.00000007
2023-12-13,Consumer Cyclical,Textile Manufacturing,433419.9999999993
2023-12-13,Consumer Cyclical,Travel Services,48461141.99999999
2023-12-13,Consumer Defensive,Beverages - Brewers,7705177.999999982
2023-12-13,Consumer Defensive,Beverages - Non-Alcoholic,47636753.99999996
2023-12-13,Consumer Defensive,Beverages - Wineries & Distilleries,17076112.00000001
2023-12-13,Consumer Defensive,Confectioners,9459250.00000002
2023-12-13,Consumer Defensive,Discount Stores,92631094.0000001
2023-12-13,Consumer Defensive,Education & Training Services,2907023.999999993
2023-12-13,Consumer Defensive,Farm Products,25611190.99999997
2023-12-13,Consumer Defensive,Food Distribution,9202271.000000024
2023-12-13,Consumer Defensive,Grocery Stores,9540827.999999983
2023-12-13,Consumer Defensive,Household & Personal Products,101770746.99999996
2023-12-13,Consumer Defensive,Packaged Foods,60634572.00000003
2023-12-13,Consumer Defensive,Tobacco,35054063.00000014
2023-12-13,Energy,Oil & Gas Drilling,10279405.99999998
2023-12-13,Energy,Oil & Gas E&P,133775996.99999993
2023-12-13,Energy,Oil & Gas Equipment & Services,17179642.99999995
2023-12-13,Energy,Oil & Gas Integrated,69782118.00000025
2023-12-13,Energy,Oil & Gas Midstream,43549945.0
2023-12-13,Energy,Oil & Gas Refining & Marketing,51763409.99999995
2023-12-13,Energy,Thermal Coal,3987121.0
2023-12-13,Energy,Uranium,-15536235.000000024
2023-12-13,Financial Services,Asset Management,133141397.99999993
2023-12-13,Financial Services,Banks - Diversified,177279137.99999988
2023-12-13,Financial Services,Banks - Regional,383117863.0
2023-12-13,Financial Services,Capital Markets,321229867.00000024
2023-12-13,Financial Services,Credit Services,422868298.12
2023-12-13,Financial Services,Financial Conglomerates,-3299619.999999996
2023-12-13,Financial Services,Financial Data & Stock Exchanges,187414246.0000001
2023-12-13,Financial Services,Insurance - Diversified,15526968.999999948
2023-12-13,Financial Services,Insurance - Life,18338722.00000003
2023-12-13,Financial Services,Insurance - Property & Casualty,-1492882.999999941
2023-12-13,Financial Services,Insurance - Reinsurance,-897087.9999999943
2023-12-13,Financial Services,Insurance - Specialty,15510165.00000001
2023-12-13,Financial Services,Insurance Brokers,2827868.000000028
2023-12-13,Financial Services,Mortgage Finance,12111640.000000017
2023-12-13,Financial Services,Shell Companies,-3838769.0000000014
2023-12-13,Healthcare,Biotechnology,1180913782.21
2023-12-13,Healthcare,Diagnostics & Research,207283436.0
2023-12-13,Healthcare,Drug Manufacturers - General,259429607.0000001
2023-12-13,Healthcare,Drug Manufacturers - Specialty & Generic,55229370.0
2023-12-13,Healthcare,Health Information Services,26152994.99999997
2023-12-13,Healthcare,Healthcare Plans,47860057.999999896
2023-12-13,Healthcare,Medical Care Facilities,27072920.999999966
2023-12-13,Healthcare,Medical Devices,157139757.80000004
2023-12-13,Healthcare,Medical Distribution,1375485.0000000244
2023-12-13,Healthcare,Medical Instruments & Supplies,78192756.99999997
2023-12-13,Healthcare,Pharmaceutical Retailers,33800070.0
2023-12-13,Industrials,Aerospace & Defense,74470979.00000009
2023-12-13,Industrials,Airlines,29193652.999999948
2023-12-13,Industrials,Airports & Air Services,3031002.000000001
2023-12-13,Industrials,Building Products & Equipment,37737086.99999996
2023-12-13,Industrials,Business Equipment & Supplies,1090610.999999998
2023-12-13,Industrials,Conglomerates,17018124.00000003
2023-12-13,Industrials,Consulting Services,21601845.999999978
2023-12-13,Industrials,Electrical Equipment & Parts,28651856.199999943
2023-12-13,Industrials,Engineering & Construction,26966239.999999996
2023-12-13,Industrials,Farm & Heavy Construction Machinery,116258772.0000001
2023-12-13,Industrials,Industrial Distribution,10031161.000000052
2023-12-13,Industrials,Infrastructure Operations,117294.99999999984
2023-12-13,Industrials,Integrated Freight & Logistics,18562942.99999989
2023-12-13,Industrials,Marine Shipping,2808459.999999998
2023-12-13,Industrials,Metal Fabrication,5432352.000000005
2023-12-13,Industrials,Pollution & Treatment Controls,4774860.999999974
2023-12-13,Industrials,Railroads,26834864.99999999
2023-12-13,Industrials,Rental & Leasing Services,48983822.99999994
2023-12-13,Industrials,Security & Protection Services,5158448.00000001
2023-12-13,Industrials,Specialty Business Services,33138762.999999966
2023-12-13,Industrials,Specialty Industrial Machinery,49796618.0000001
2023-12-13,Industrials,Staffing & Employment Services,12505979.999999989
2023-12-13,Industrials,Tools & Accessories,17227283.0
2023-12-13,Industrials,Trucking,3109692.999999944
2023-12-13,Industrials,Waste Management,23033779.999999944
2023-12-13,Real Estate,REIT - Diversified,22453141.00000001
2023-12-13,Real Estate,REIT - Healthcare Facilities,37034745.00000003
2023-12-13,Real Estate,REIT - Hotel & Motel,8264381.000000009
2023-12-13,Real Estate,REIT - Industrial,100223325.00000007
2023-12-13,Real Estate,REIT - Mortgage,37596829.99999998
2023-12-13,Real Estate,REIT - Office,83415191.00000001
2023-12-13,Real Estate,REIT - Residential,58523363.00000001
2023-12-13,Real Estate,REIT - Retail,66695743.99999989
2023-12-13,Real Estate,REIT - Specialty,70253855.00000004
2023-12-13,Real Estate,Real Estate - Development,634852.0000000013
2023-12-13,Real Estate,Real Estate - Diversified,1644559.0000000028
2023-12-13,Real Estate,Real Estate Services,57644417.99999999
2023-12-13,Technology,Communication Equipment,45504867.999999896
2023-12-13,Technology,Computer Hardware,50477168.00000005
2023-12-13,Technology,Consumer Electronics,206521659.00000036
2023-12-13,Technology,Electronic Components,14494920.999999914
2023-12-13,Technology,Electronics & Computer Distribution,3213596.000000003
2023-12-13,Technology,Information Technology Services,50799837.00000007
2023-12-13,Technology,Scientific & Technical Instruments,22162652.999999963
2023-12-13,Technology,Semiconductor Equipment & Materials,41751026.99999999
2023-12-13,Technology,Semiconductors,572035620.9999995
2023-12-13,Technology,Software - Application,255923144.19999996
2023-12-13,Technology,Software - Infrastructure,327430659.0200008
2023-12-13,Technology,Solar,257283285.99999997
2023-12-13,Utilities,Utilities - Diversified,27041455.999999948
2023-12-13,Utilities,Utilities - Independent Power Producers,3570857.9999999767
2023-12-13,Utilities,Utilities - Regulated Electric,227387826.99999985
2023-12-13,Utilities,Utilities - Regulated Gas,20693493.999999985
2023-12-13,Utilities,Utilities - Regulated Water,12569048.000000011
2023-12-13,Utilities,Utilities - Renewable,23280449.00000001
2023-12-13,bond,bond etf,3722156155.380002
2023-12-14,Basic Materials,Agricultural Inputs,8164494.999999981
2023-12-14,Basic Materials,Aluminum,49135683.99999999
2023-12-14,Basic Materials,Building Materials,14100301.999999996
2023-12-14,Basic Materials,Chemicals,21061264.99999998
2023-12-14,Basic Materials,Coking Coal,-3907024.000000007
2023-12-14,Basic Materials,Copper,55277831.00000005
2023-12-14,Basic Materials,Gold,932438.9999999593
2023-12-14,Basic Materials,Independent Oil & Gas,-84224.00000000007
2023-12-14,Basic Materials,Lumber & Wood Production,4327513.0
2023-12-14,Basic Materials,Other Industrial Metals & Mining,14509903.000000035
2023-12-14,Basic Materials,Other Precious Metals & Mining,41480.99999999733
2023-12-14,Basic Materials,Paper & Paper Products,-258625.99999999828
2023-12-14,Basic Materials,Silver,-293279.9999999957
2023-12-14,Basic Materials,Specialty Chemicals,55818267.0000001
2023-12-14,Basic Materials,Steel,31019858.00000001
2023-12-14,Communication Services,Advertising Agencies,10907092.000000022
2023-12-14,Communication Services,Broadcasting,1965980.0000000012
2023-12-14,Communication Services,Electronic Gaming & Multimedia,4494092.000000048
2023-12-14,Communication Services,Internet Content & Information,-57953893.00000069
2023-12-14,Communication Services,Publishing,-1069926.3500000015
2023-12-14,Communication Services,Telecom Services,39055458.99999973
2023-12-14,Communication Services,bond etf,-10646883.80000021
2023-12-14,Consumer Cyclical,Apparel Manufacturing,13511587.66
2023-12-14,Consumer Cyclical,Apparel Retail,-61943994.999999896
2023-12-14,Consumer Cyclical,Auto & Truck Dealerships,156292199.99999994
2023-12-14,Consumer Cyclical,Auto Manufacturers,1982212915.000002
2023-12-14,Consumer Cyclical,Auto Parts,78377873.99999999
2023-12-14,Consumer Cyclical,Department Stores,2907191.0000000107
2023-12-14,Consumer Cyclical,Footwear & Accessories,-14067559.000000022
2023-12-14,Consumer Cyclical,"Furnishings, Fixtures & Appliances",39154974.00000004
2023-12-14,Consumer Cyclical,Gambling,-40510310.00000001
2023-12-14,Consumer Cyclical,Home Improvement Retail,66019423.99999999
2023-12-14,Consumer Cyclical,Internet Retail,-127950912.00000107
2023-12-14,Consumer Cyclical,Leisure,9555675.999999994
2023-12-14,Consumer Cyclical,Lodging,-10966005.999999965
2023-12-14,Consumer Cyclical,Luxury Goods,10831192.999999968
2023-12-14,Consumer Cyclical,Packaging & Containers,367910.00000003073
2023-12-14,Consumer Cyclical,Personal Services,-1001436.999999982
2023-12-14,Consumer Cyclical,Recreational Vehicles,25406097.0
2023-12-14,Consumer Cyclical,Residential Construction,160295948.0
2023-12-14,Consumer Cyclical,Resorts & Casinos,21821562.0
2023-12-14,Consumer Cyclical,Restaurants,-48368175.00000013
2023-12-14,Consumer Cyclical,Specialty Retail,99390259.0
2023-12-14,Consumer Cyclical,Textile Manufacturing,126705.9999999998
2023-12-14,Consumer Cyclical,Travel Services,64668618.000000045
2023-12-14,Consumer Defensive,Beverages - Brewers,-1281079.9999999895
2023-12-14,Consumer Defensive,Beverages - Non-Alcoholic,-59325942.000000015
2023-12-14,Consumer Defensive,Beverages - Wineries & Distilleries,-384706.9999999735
2023-12-14,Consumer Defensive,Confectioners,-24910471.999999948
2023-12-14,Consumer Defensive,Discount Stores,-62062780.0000001
2023-12-14,Consumer Defensive,Education & Training Services,15546525.000000007
2023-12-14,Consumer Defensive,Farm Products,2419154.9999999907
2023-12-14,Consumer Defensive,Food Distribution,-11091192.99999998
2023-12-14,Consumer Defensive,Grocery Stores,-11603938.99999998
2023-12-14,Consumer Defensive,Household & Personal Products,-63513058.00000008
2023-12-14,Consumer Defensive,Packaged Foods,-51978834.00000002
2023-12-14,Consumer Defensive,Tobacco,-5076115.000000004
2023-12-14,Energy,Oil & Gas Drilling,2957418.0000000065
2023-12-14,Energy,Oil & Gas E&P,138662052.9999998
2023-12-14,Energy,Oil & Gas Equipment & Services,75856925.99999997
2023-12-14,Energy,Oil & Gas Integrated,119293867.58000022
2023-12-14,Energy,Oil & Gas Midstream,6494853.0
2023-12-14,Energy,Oil & Gas Refining & Marketing,40535810.0
2023-12-14,Energy,Thermal Coal,-1151196.000000006
2023-12-14,Energy,Uranium,9887887.00000003
2023-12-14,Financial Services,Asset Management,192395279.0
2023-12-14,Financial Services,Banks - Diversified,288512743.00000024
2023-12-14,Financial Services,Banks - Regional,257286433.99999997
2023-12-14,Financial Services,Capital Markets,356071182.0000005
2023-12-14,Financial Services,Credit Services,3935291.000000377
2023-12-14,Financial Services,Financial Conglomerates,-2448958.999999997
2023-12-14,Financial Services,Financial Data & Stock Exchanges,-10301614.999999983
2023-12-14,Financial Services,Insurance - Diversified,-34163629.00000009
2023-12-14,Financial Services,Insurance - Life,-14770960.999999965
2023-12-14,Financial Services,Insurance - Property & Casualty,-98969970.99999988
2023-12-14,Financial Services,Insurance - Reinsurance,-5173216.000000002
2023-12-14,Financial Services,Insurance - Specialty,-4797174.000000007
2023-12-14,Financial Services,Insurance Brokers,-140121603.0
2023-12-14,Financial Services,Mortgage Finance,17703105.00000001
2023-12-14,Financial Services,Shell Companies,-47077.65999999994
2023-12-14,Healthcare,Biotechnology,11870169.779999943
2023-12-14,Healthcare,Diagnostics & Research,7724703.999999955
2023-12-14,Healthcare,Drug Manufacturers - General,-216832924.0000008
2023-12-14,Healthcare,Drug Manufacturers - Specialty & Generic,-2972367.999999992
2023-12-14,Healthcare,Health Information Services,22973939.99999998
2023-12-14,Healthcare,Healthcare Plans,-101530150.99999972
2023-12-14,Healthcare,Medical Care Facilities,16674827.000000035
2023-12-14,Healthcare,Medical Devices,124103116.99999996
2023-12-14,Healthcare,Medical Distribution,-17100833.000000034
2023-12-14,Healthcare,Medical Instruments & Supplies,2369655.999999931
2023-12-14,Healthcare,Pharmaceutical Retailers,3289710.000000013
2023-12-14,Industrials,Aerospace & Defense,-41353341.999999925
2023-12-14,Industrials,Airlines,50585053.99999996
2023-12-14,Industrials,Airports & Air Services,21618031.0
2023-12-14,Industrials,Building Products & Equipment,120716172.0
2023-12-14,Industrials,Business Equipment & Supplies,261839.99999999988
2023-12-14,Industrials,Conglomerates,11380314.000000006
2023-12-14,Industrials,Consulting Services,-39053119.0
2023-12-14,Industrials,Electrical Equipment & Parts,44108640.68000003
2023-12-14,Industrials,Engineering & Construction,43306800.00000001
2023-12-14,Industrials,Farm & Heavy Construction Machinery,158748404.00000024
2023-12-14,Industrials,Industrial Distribution,60216602.00000007
2023-12-14,Industrials,Infrastructure Operations,-7380.000000001208
2023-12-14,Industrials,Integrated Freight & Logistics,33582055.99999997
2023-12-14,Industrials,Marine Shipping,4152377.000000002
2023-12-14,Industrials,Metal Fabrication,550504.9999999839
2023-12-14,Industrials,Pollution & Treatment Controls,2791593.9999999767
2023-12-14,Industrials,Railroads,35398609.0000001
2023-12-14,Industrials,Rental & Leasing Services,59759557.99999981
2023-12-14,Industrials,Security & Protection Services,14133788.999999983
2023-12-14,Industrials,Specialty Business Services,-75530169.99999994
2023-12-14,Industrials,Specialty Industrial Machinery,144556476.00000006
2023-12-14,Industrials,Staffing & Employment Services,-14414618.000000028
2023-12-14,Industrials,Tools & Accessories,30360781.999999978
2023-12-14,Industrials,Trucking,1852541.999999964
2023-12-14,Industrials,Waste Management,-19459728.00000002
2023-12-14,Real Estate,REIT - Diversified,-1710281.0000000277
2023-12-14,Real Estate,REIT - Healthcare Facilities,15002032.000000056
2023-12-14,Real Estate,REIT - Hotel & Motel,6617870.0
2023-12-14,Real Estate,REIT - Industrial,81418874.00000007
2023-12-14,Real Estate,REIT - Mortgage,29227597.99999997
2023-12-14,Real Estate,REIT - Office,44756277.99999996
2023-12-14,Real Estate,REIT - Residential,20760998.999999944
2023-12-14,Real Estate,REIT - Retail,39310168.78
2023-12-14,Real Estate,REIT - Specialty,-34301723.00000004
2023-12-14,Real Estate,Real Estate - Development,284124.0000000018
2023-12-14,Real Estate,Real Estate - Diversified,597837.0000000047
2023-12-14,Real Estate,Real Estate Services,38917455.99999995
2023-12-14,Technology,Communication Equipment,22876044.99999994
2023-12-14,Technology,Computer Hardware,123712379.99999984
2023-12-14,Technology,Consumer Electronics,8612256.00000024
2023-12-14,Technology,Electronic Components,85945506.0
2023-12-14,Technology,Electronics & Computer Distribution,2904226.999999988
2023-12-14,Technology,Information Technology Services,1466796.9999999038
2023-12-14,Technology,Scientific & Technical Instruments,55176264.99999999
2023-12-14,Technology,Semiconductor Equipment & Materials,156169657.00000018
2023-12-14,Technology,Semiconductors,433655460.00000167
2023-12-14,Technology,Software - Application,-56887222.63000017
2023-12-14,Technology,Software - Infrastructure,-506702394.11999977
2023-12-14,Technology,Solar,324341718.0000001
2023-12-14,Utilities,Utilities - Diversified,-7640663.999999955
2023-12-14,Utilities,Utilities - Independent Power Producers,-5832972.999999986
2023-12-14,Utilities,Utilities - Regulated Electric,-279877340.0000003
2023-12-14,Utilities,Utilities - Regulated Gas,-4948050.000000007
2023-12-14,Utilities,Utilities - Regulated Water,-4795695.999999976
2023-12-14,Utilities,Utilities - Renewable,8175100.999999974
2023-12-14,bond,bond etf,752846330.9299973
2023-12-15,Basic Materials,Agricultural Inputs,-5996906.000000095
2023-12-15,Basic Materials,Aluminum,23140254.00000004
2023-12-15,Basic Materials,Building Materials,-6295822.999999972
2023-12-15,Basic Materials,Chemicals,-1807128.0000000177
2023-12-15,Basic Materials,Coking Coal,32452807.999999985
2023-12-15,Basic Materials,Copper,15267001.999999952
